Quote_ID,Agency,Issued,Quote_Platform,Eff_Date,Liab_Only,ST,Zipcode,Terr,Min_Veh_Yr,Max_Veh_Yr,MultiProduct_Discount,Life_Discount,MultiCar,Acc_Viol_Score,Ins_Score,BI_Limit,Driver1_Age,Driver2_Age
2160108538,Epsilon,N,eQuote,202002,N,IN,46168,30,2013,2015,Auto Home,N,Y,0,750-774,100/300,25-29,25-29
2160108676,Gamma,N,PLRATING,202002,N,IN,46723,94,2006,2007,Auto Home,N,Y,0,850-874,250/500,65-69,75-79
2160108698,Alpha,N,eQuote,202002,N,IN,46765,3,2010,2019,None,N,Y,2,No Score,100/300,<20,35-39
2160108851,Beta,N,PLRATING,202002,N,IN,47421,68,2017,2017,None,N,N,0,725-749,100/300,55-59,65-69
2160109087,Zeta,N,PLRATING,202002,N,IN,46013,28,2012,2012,None,N,N,0,625-649,100/300,20-24,20-24
2160109568,Alpha,N,eQuote,202002,N,IN,46385,16,2004,2012,None,N,Y,0,775-799,100/300,20-24,55-59
2160109681,Beta,N,PLRATING,202002,N,IN,47012,46,2012,2012,None,N,N,0,475-499,100/300,30-34,30-34
2160202193,Alpha,Y,eQuote,202002,N,IN,46809,3,2003,2016,Auto Home,N,Y,0,850-874,500/500,25-29,25-29
2160202379,Beta,N,PLRATING,202002,N,IN,47012,46,2003,2003,None,N,N,0,700-724,100/300,25-29,25-29
2160202631,Alpha,N,eQuote,202002,N,IN,46789,65,2001,2007,None,N,Y,0,650-674,100/300,40-44,40-44
2160202661,Alpha,N,eQuote,202002,N,IN,46814,3,2003,2012,None,N,Y,0,850-874,100/300,45-49,50-54
2160301533,Beta,N,PLRATING,202002,N,IN,46901,34,1999,2016,Auto Home,N,Y,0,825-849,100/300,50-54,50-54
2160302552,Alpha,N,eQuote,202002,N,IN,46814,3,2007,2007,None,N,N,0,550-574,100/300,35-39,35-39
2160302795,Beta,N,PLRATING,202002,N,IN,47012,46,2003,2012,None,N,Y,0,625-649,100/300,<20,45-49
2160308622,Iota,N,PLRATING,202002,Y,IN,47012,46,1998,2002,None,N,Y,0,650-674,100/300,35-39,35-39
2160308902,Beta,N,PLRATING,202002,N,IN,47421,68,2011,2014,None,N,Y,0,675-699,100/300,<20,45-49
2160308931,Beta,N,PLRATING,202002,N,IN,46750,57,1998,2008,Auto Home,N,Y,0,600-624,50/100,30-34,30-34
2160309286,Iota,N,PLRATING,202002,N,IN,47006,92,2015,2015,None,N,N,0,500-524,100/300,20-24,20-24
2160309406,Alpha,N,eQuote,202002,N,IN,46738,40,2013,2017,Auto Home,N,N,0,525-549,100/300,45-49,45-49
2160309431,Epsilon,N,eQuote,202002,Y,IN,46151,30,1999,1999,None,N,N,0,700-724,100/300,55-59,55-59
2160309432,Epsilon,Y,eQuote,202002,N,IN,46143,30,2012,2012,Auto Home,N,N,0,600-624,100/300,30-34,30-34
2160400193,Beta,N,PLRATING,202002,N,IN,47348,12,2005,2005,None,N,N,0,No History,100/300,20-24,20-24
2160400768,Beta,N,PLRATING,202002,N,IN,47446,68,2012,2012,None,N,N,0,525-549,100/300,20-24,25-29
2160400809,Beta,N,PLRATING,202002,N,IN,47446,68,2003,2011,None,N,Y,0,525-549,100/300,20-24,25-29
2160400911,Alpha,N,eQuote,202002,N,IN,46368,16,2011,2011,None,N,N,0,600-624,100/300,50-54,55-59
2160400959,Theta,N,eQuote,202002,N,IN,46807,3,2008,2012,Auto Home,N,Y,0,550-574,250/500,30-34,35-39
2160403283,Beta,N,PLRATING,202002,N,IN,46725,94,1999,2018,Auto Home,N,Y,0,725-749,250/500,50-54,50-54
2160403635,Theta,Y,PLRATING,202002,Y,IN,46060,30,2002,2004,Auto Home,N,Y,0,825-849,250/500,55-59,65-69
2160404091,Iota,N,PLRATING,202002,N,IN,47006,92,2018,2018,None,N,N,0,600-624,100/300,20-24,20-24
2160404191,Iota,N,PLRATING,202002,N,IN,47012,46,2000,2014,Auto Home,N,Y,0,525-549,100/300,20-24,40-44
2160404547,Zeta,N,PLRATING,202002,N,IN,46013,28,1999,1999,None,N,N,0,625-649,100/300,65-69,65-69
2160404710,Alpha,N,eQuote,202002,N,IN,46545,4,2005,2008,Auto Home,N,Y,0,575-599,100/300,45-49,45-49
2160408003,Theta,N,eQuote,202002,N,IN,46765,3,2001,2001,None,N,N,0,625-649,100/300,20-24,30-34
2160408115,Beta,N,eQuote,202002,N,IN,46140,52,1996,2003,Auto Home,N,Y,0,525-549,50/100,50-54,50-54
2160408525,Beta,N,PLRATING,202002,N,IN,47421,68,2002,2002,None,N,N,0,625-649,100/300,25-29,25-29
2160409841,Iota,N,PLRATING,202002,Y,IN,47016,46,1998,1998,None,N,N,0,No History,50/100,<20,35-39
2160409868,Epsilon,N,eQuote,202002,N,IN,46140,30,2011,2011,None,N,N,0,525-549,100/300,60-64,60-64
2160500515,Delta,N,PLRATING,202002,N,IN,46701,84,2003,2003,Auto Home,N,N,0,625-649,100/300,50-54,50-54
2160500764,Alpha,Y,eQuote,202002,N,IN,46804,3,2013,2013,Auto Home,N,N,0,850-874,500 CSL,55-59,55-59
2160500774,Beta,N,PLRATING,202002,Y,IN,47003,104,1996,1996,None,N,N,0,550-574,50/100,30-34,30-34
2160501823,Alpha,Y,eQuote,202002,N,IN,46804,3,2010,2019,Auto Home,N,Y,2,775-799,500 CSL,20-24,45-49
2160502136,Beta,N,PLRATING,202002,Y,IN,46750,57,2002,2002,None,N,N,0,1-449,50/100,20-24,20-24
2160502934,Iota,N,PLRATING,202002,N,IN,47012,46,2004,2015,None,N,Y,0,475-499,50/100,<20,30-34
2160503983,Alpha,N,eQuote,202002,N,IN,46224,95,2009,2009,None,N,N,0,650-674,250/500,30-34,30-34
2160504318,Epsilon,N,eQuote,202002,Y,IN,46158,30,1999,1999,None,N,N,0,No History,100/300,25-29,25-29
2160504644,Beta,N,PLRATING,202002,N,IN,46953,9,2002,2002,None,N,N,0,450-474,50/100,25-29,25-29
2160506257,Epsilon,N,eQuote,202002,N,IN,46158,30,1999,1999,None,N,N,1,575-599,100/300,20-24,20-24
2160507608,Delta,N,PLRATING,202002,Y,IN,46767,84,1998,1998,Auto Home,N,Y,0,725-749,250/500,35-39,45-49
2160508433,Epsilon,N,eQuote,202002,N,IN,46158,30,2016,2017,Auto Home,N,Y,1,650-674,100/300,20-24,20-24
2160602201,Beta,N,PLRATING,202002,Y,IN,46902,34,1997,1997,None,N,N,0,600-624,50/100,35-39,35-39
2160602523,Theta,N,PLRATING,202002,N,IN,47201,32,2007,2007,Auto Home,N,N,0,900-924,250/500,60-64,60-64
2160603534,Beta,N,PLRATING,202002,Y,IN,46953,9,2001,2001,None,N,N,0,575-599,50/100,45-49,45-49
2458704919,Gamma,N,PLRATING,202002,N,IN,46104,93,2003,2013,Auto Home,N,Y,0,800-824,250/500,30-34,65-69
2459200192,Gamma,N,PLRATING,202002,N,IN,47362,55,1999,2018,Auto Home,N,Y,0,675-699,250/500,55-59,55-59
2459304244,Gamma,N,PLRATING,202002,N,IN,47305,10,2004,2013,Auto Home,N,Y,0,575-599,250/500,55-59,60-64
2459309567,Epsilon,N,PLRATING,202002,N,IN,46140,52,2000,2010,Auto Home,N,Y,0,550-574,100/300,50-54,50-54
2459401354,Gamma,N,PLRATING,202002,N,IN,47362,55,1996,1996,Auto Home,N,N,0,875-899,250/500,70-74,70-74
2459508064,Iota,N,eQuote,202002,N,IN,46143,30,2007,2015,Auto Home,N,Y,0,650-674,500 CSL,25-29,35-39
2459709861,Iota,N,eQuote,202002,N,IN,46237,95,2008,2008,Auto Home,N,N,0,825-849,100/300,55-59,65-69
2459808719,Epsilon,N,eQuote,202002,N,IN,46143,30,2008,2008,Auto Home,N,N,0,600-624,100/300,80-84,80-84
2459900546,Epsilon,N,eQuote,202002,N,IN,46106,30,2014,2015,None,N,Y,0,725-749,100/300,35-39,35-39
2459902687,Epsilon,N,eQuote,202002,N,IN,46158,75,2002,2008,None,N,Y,0,625-649,250/500,20-24,60-64
2459907659,Epsilon,N,PLRATING,202002,N,IN,46037,30,2006,2015,Auto Home,N,Y,0,750-774,100/300,40-44,45-49
2460002927,Iota,N,eQuote,202002,N,IN,47240,39,2014,2014,None,N,N,0,850-874,500 CSL,70-74,70-74
2460005228,Iota,Y,eQuote,202002,N,IN,46204,1,2017,2017,Auto Home,N,Y,0,850-874,500 CSL,20-24,20-24
2460006823,Epsilon,N,PLRATING,202002,N,IN,46240,95,2018,2018,Auto Home,N,N,0,825-849,100/300,25-29,25-29
2460009187,Epsilon,N,PLRATING,202002,N,IN,46055,52,2017,2017,Auto Home,N,Y,0,625-649,250/500,70-74,75-79
2460100382,Iota,Y,eQuote,202002,N,IN,46143,30,2013,2013,Auto Home,N,Y,0,625-649,500 CSL,70-74,70-74
2460100613,Delta,N,eQuote,202002,N,IN,46235,95,2006,2006,Auto Home,N,N,0,800-824,100/300,60-64,60-64
2460102877,Epsilon,N,PLRATING,202002,N,IN,46204,1,2011,2011,None,N,N,0,700-724,100/300,40-44,40-44
2460102950,Iota,N,eQuote,202002,N,IN,46143,30,2008,2015,Auto Home,N,Y,2,850-874,500 CSL,55-59,55-59
2460107701,Epsilon,N,PLRATING,202002,N,IN,46214,1,2006,2016,Auto Home,N,Y,0,650-674,100/300,20-24,50-54
2460202115,Epsilon,N,PLRATING,202002,N,IN,46071,13,2004,2006,Auto Home,N,Y,0,500-524,100/300,<20,35-39
2460202639,Epsilon,N,PLRATING,202002,N,IN,46074,51,2008,2013,Auto Home,N,Y,0,800-824,100/300,<20,50-54
2460400448,Epsilon,N,eQuote,202002,N,IN,46106,30,2004,2008,Auto Home,N,Y,0,875-899,250/500,70-74,75-79
2460402680,Iota,N,eQuote,202002,N,IN,46106,30,2004,2011,Auto Home,N,Y,0,575-599,500 CSL,50-54,50-54
2460402850,Iota,N,eQuote,202002,N,IN,46228,1,2013,2013,Auto Home,N,N,0,No History,300 CSL,20-24,20-24
2460403273,Iota,N,eQuote,202002,N,IN,46250,95,2014,2014,Auto Home,N,N,1,675-699,300 CSL,25-29,25-29
2460408155,Epsilon,N,eQuote,202002,N,IN,46131,30,2015,2015,None,N,N,0,625-649,100/300,30-34,30-34
2460500409,Epsilon,N,PLRATING,202002,N,IN,46220,1,2005,2015,Auto Home,N,Y,0,650-674,250/500,30-34,35-39
2460500421,Epsilon,N,PLRATING,202002,N,IN,46220,1,2009,2019,Auto Home,N,Y,0,650-674,250/500,30-34,35-39
2460502021,Epsilon,N,PLRATING,202002,N,IN,46142,62,1999,2010,None,N,Y,0,925-949,100/300,60-64,65-69
2460506463,Iota,N,eQuote,202002,N,IN,46203,1,2010,2010,Auto Home,N,N,2,700-724,500 CSL,25-29,30-34
2460507993,Epsilon,N,PLRATING,202002,N,IN,46268,95,2002,2007,None,N,Y,0,675-699,100/300,50-54,50-54
2460705404,Epsilon,N,PLRATING,202002,N,IN,46060,30,2006,2013,Auto Home,N,Y,0,625-649,100/300,35-39,35-39
2464405906,Epsilon,N,PLRATING,202002,N,IN,46034,51,2003,2012,None,N,Y,0,625-649,100/300,20-24,55-59
3059200705,Gamma,N,eQuote,202002,N,IN,47586,86,2016,2016,None,N,N,0,650-674,100/300,25-29,60-64
3059308058,Gamma,N,eQuote,202002,N,IN,47586,86,2011,2016,Auto Home,N,Y,0,800-824,500/500,65-69,65-69
3059507735,Zeta,N,PLRATING,202002,N,IN,47150,6,2000,2005,Auto Home,N,Y,0,900-924,250/500,60-64,60-64
3059608340,Gamma,N,eQuote,202002,N,IN,47714,5,1998,2013,Auto Home,N,Y,0,725-749,300 CSL,30-34,30-34
3059609336,Theta,N,PLRATING,202002,N,IN,47720,5,2011,2014,Auto Home,N,Y,0,775-799,250/500,55-59,55-59
3059701261,Theta,N,PLRATING,202002,N,IN,47711,5,2009,2015,Auto Home,N,Y,0,550-574,50/100,30-34,35-39
3059709494,Gamma,N,eQuote,202002,N,IN,47660,48,2012,2012,Auto Home,N,Y,0,625-649,100/300,30-34,35-39
3059801308,Zeta,Y,PLRATING,202002,N,IN,47122,53,2001,2006,None,N,Y,2,625-649,250/500,45-49,45-49
3059804337,Zeta,N,PLRATING,202002,N,IN,47111,21,2002,2007,Auto Home,N,Y,0,850-874,100/300,60-64,60-64
3059804946,Gamma,N,eQuote,202002,N,IN,47630,107,2007,2017,Auto Home,N,Y,0,725-749,300 CSL,20-24,55-59
3059805167,Zeta,N,PLRATING,202002,N,IN,46236,95,2014,2014,None,N,N,0,575-599,100/300,25-29,25-29
3059805241,Gamma,N,eQuote,202002,N,IN,47586,86,1999,2015,Auto Home,N,Y,0,825-849,250/500,65-69,65-69
3059805342,Zeta,Y,PLRATING,202002,N,IN,47172,21,2011,2011,Auto Home,N,N,0,625-649,300 CSL,30-34,30-34
3059807846,Gamma,N,eQuote,202002,N,IN,47520,86,2010,2010,Auto Home,N,N,0,625-649,100/300,30-34,30-34
3059901384,Gamma,N,eQuote,202002,N,IN,47586,86,1996,2012,None,N,Y,0,500-524,100/300,25-29,25-29
3059902425,Theta,N,PLRATING,202002,N,IN,47520,86,2009,2015,Auto Home,N,Y,0,550-574,50/100,30-34,35-39
3059906987,Zeta,N,PLRATING,202002,N,IN,47172,21,2002,2010,Auto Home,N,Y,0,600-624,100/300,55-59,55-59
3059909400,Zeta,N,PLRATING,202002,N,IN,47112,53,2018,2018,None,N,N,0,725-749,100/300,25-29,25-29
3059909643,Epsilon,N,eQuote,202002,N,IN,47715,5,1996,1996,None,N,N,0,750-774,100/300,20-24,20-24
3060001391,Zeta,N,PLRATING,202002,N,IN,47150,6,2006,2014,None,N,Y,0,550-574,100/300,60-64,65-69
3060008733,Alpha,N,eQuote,202002,N,IN,46038,51,2003,2008,Auto Home,N,Y,0,675-699,300 CSL,<20,40-44
3060009686,Gamma,N,eQuote,202002,N,IN,47586,86,2009,2009,None,N,N,0,No Score,100/300,55-59,55-59
3060100398,Theta,Y,eQuote,202002,N,IN,47553,33,1996,1997,Homeowner,N,Y,0,800-824,50/100,55-59,55-59
3060101002,Theta,N,PLRATING,202002,N,IN,47720,5,1997,1997,None,N,N,0,500-524,50/100,20-24,20-24
3060102636,Iota,N,eQuote,202002,Y,IN,47714,5,1999,1999,Auto Home,N,Y,0,650-674,100/300,20-24,20-24
3060105761,Gamma,N,eQuote,202002,N,IN,47586,86,1999,1999,None,N,N,0,850-874,500 CSL,60-64,60-64
3060309627,Zeta,Y,PLRATING,202002,N,IN,47111,21,2011,2016,Auto Home,N,Y,0,725-749,250/500,40-44,45-49
3060400220,Gamma,Y,eQuote,202002,N,IN,47586,86,2005,2005,None,N,Y,0,900-924,300 CSL,65-69,70-74
3060400729,Alpha,Y,eQuote,202002,N,IN,47542,96,2015,2015,Auto Home,N,N,0,725-749,300 CSL,50-54,50-54
3060406941,Gamma,N,eQuote,202002,N,IN,46237,1,2015,2015,Auto Home,Y,N,0,850-874,100/300,20-24,20-24
3060408423,Theta,N,PLRATING,202002,N,IN,47712,5,2013,2013,None,N,N,0,525-549,100/300,40-44,40-44
3060500486,Theta,N,PLRATING,202002,N,IN,47710,5,1998,2015,None,N,Y,0,550-574,100/300,60-64,60-64
3060502006,Theta,N,PLRATING,202002,N,IN,47712,5,2015,2015,None,N,N,0,725-749,50/100,20-24,20-24
3060502512,Theta,N,PLRATING,202002,Y,IN,47712,5,1997,2002,Auto Home,N,Y,0,525-549,50/100,65-69,70-74
3060503606,Theta,N,PLRATING,202002,N,IN,47631,88,2000,2007,Auto Home,N,Y,0,750-774,100/300,35-39,35-39
3060508447,Theta,N,PLRATING,202002,N,IN,47711,5,2001,2001,None,N,N,0,550-574,100/300,60-64,60-64
3060601270,Theta,N,PLRATING,202002,N,IN,47601,107,2005,2005,None,N,N,0,600-624,50/100,55-59,55-59
4559607031,Alpha,N,PLRATING,202002,N,IN,47111,21,2011,2013,Auto Home,N,Y,0,700-724,100/300,30-34,35-39
4559902568,Alpha,N,eQuote,202002,N,IN,47150,6,2006,2006,Auto Home,N,N,2,575-599,100/300,30-34,30-34
4559904556,Alpha,N,eQuote,202002,N,IN,47112,53,1997,2013,Auto Home,N,Y,0,600-624,100/300,60-64,60-64
4559909554,Alpha,N,eQuote,202002,N,IN,47150,21,2014,2014,Auto Home,N,N,2,725-749,100/300,60-64,60-64
4560004264,Alpha,N,eQuote,202002,N,IN,47150,6,2005,2005,Auto Home,N,N,0,525-549,100/300,30-34,30-34
4560005540,Alpha,Y,eQuote,202002,N,IN,47130,6,2005,2005,Auto Home,N,N,0,900-924,50/100,75-79,75-79
4560107270,Alpha,N,PLRATING,202002,N,IN,47150,6,2008,2012,Auto Home,N,Y,0,475-499,50/100,25-29,30-34
4560108092,Alpha,Y,eQuote,202002,N,IN,47130,6,2012,2012,Auto Home,N,N,2,825-849,500 CSL,55-59,55-59
4560202931,Alpha,N,eQuote,202002,N,IN,47170,97,1998,2015,None,N,Y,0,575-599,250/500,40-44,45-49
4560700928,Alpha,N,eQuote,202002,N,IN,46038,30,2008,2008,None,N,N,0,600-624,50/100,20-24,20-24
8360203351,Kappa,N,PLRATING,202002,N,IN,47025,38,2014,2014,None,N,Y,0,825-849,250/500,50-54,50-54
960503773,Alpha,N,PLRATING,202003,N,IN,47025,38,2005,2008,Auto Home,N,Y,0,675-699,100/300,45-49,45-49
960504434,Theta,N,eQuote,202003,N,IN,47012,46,2003,2011,Auto Home,N,Y,0,750-774,100/300,35-39,35-39
960506712,Alpha,N,eQuote,202003,Y,IN,47025,38,1997,2006,None,N,Y,1,775-799,100/300,35-39,35-39
960603250,Alpha,N,PLRATING,202003,N,IN,46038,30,2011,2012,Auto Home,N,Y,0,650-674,100/300,40-44,40-44
960604159,Epsilon,Y,eQuote,202003,N,IN,47032,38,2017,2017,Auto Home,N,N,0,525-549,50/100,40-44,40-44
960609421,Alpha,N,eQuote,202003,N,IN,47001,38,2006,2006,None,N,N,0,825-849,250/500,75-79,75-79
960609605,Gamma,N,eQuote,202003,N,IN,47272,31,2004,2011,None,N,Y,0,775-799,250/500,60-64,60-64
960701269,Epsilon,N,eQuote,202003,N,IN,47041,38,2005,2005,Auto Home,N,N,2,625-649,100/300,20-24,20-24
960704292,Gamma,N,PLRATING,202003,N,IN,47025,38,2011,2011,None,N,N,0,600-624,100/300,30-34,30-34
960800705,Alpha,N,PLRATING,202003,Y,IN,47001,38,2007,2007,None,N,N,0,900-924,100/300,55-59,55-59
960803008,Alpha,N,eQuote,202003,N,IN,47060,38,2002,2017,Auto Home,N,Y,2,650-674,100/300,20-24,55-59
960904408,Delta,N,PLRATING,202003,N,IN,47025,38,2011,2011,None,N,N,0,575-599,50/100,30-34,30-34
1260703803,Alpha,N,PLRATING,202003,N,IN,46777,24,2005,2005,None,N,N,2,525-549,100/300,25-29,35-39
1560202170,Alpha,N,PLRATING,202003,N,IN,47032,38,2013,2013,Auto Home,N,N,3,650-674,50/100,20-24,20-24
1760309596,Epsilon,N,eQuote,202003,N,IN,46032,51,2012,2016,Auto Home,N,Y,3,825-849,500/500,<20,50-54
2159801770,Eta,N,PLRATING,202003,N,IN,46074,51,2010,2012,Auto Home,N,Y,0,625-649,500 CSL,25-29,30-34
2159805300,Epsilon,N,PLRATING,202003,Y,IN,46016,28,1999,2003,None,N,Y,0,500-524,50/100,20-24,65-69
2159908999,Theta,N,eQuote,202003,N,IN,46062,30,2004,2011,Auto Home,N,Y,0,650-674,250/500,50-54,50-54
2160001230,Alpha,Y,eQuote,202003,N,IN,46385,16,2017,2019,Auto Home,N,Y,0,775-799,250/500,55-59,60-64
2160008572,Iota,N,PLRATING,202003,N,IN,47060,46,1997,2000,None,N,Y,0,875-899,100/300,75-79,75-79
2160009058,Alpha,N,eQuote,202003,N,IN,46304,16,2009,2009,Auto Home,N,N,0,825-849,250/500,20-24,55-59
2160009630,Alpha,N,eQuote,202003,N,IN,46385,16,2015,2015,Auto Home,N,N,2,825-849,250/500,25-29,25-29
2160101022,Theta,N,eQuote,202003,N,IN,46743,3,1998,2016,Auto Home,N,Y,0,800-824,250/500,45-49,50-54
2160101180,Theta,Y,eQuote,202003,N,IN,46721,40,2014,2014,Auto Home,N,N,0,700-724,100/300,70-74,70-74
2160101251,Epsilon,N,eQuote,202003,N,IN,46113,30,2007,2007,Auto Home,N,Y,0,575-599,100/300,20-24,20-24
2160101263,Epsilon,N,eQuote,202003,N,IN,46113,30,2004,2004,Auto Home,N,Y,0,675-699,100/300,20-24,20-24
2160104753,Eta,N,PLRATING,202003,N,IN,46750,57,2007,2007,Auto Home,N,N,0,575-599,100/300,35-39,35-39
2160105227,Theta,Y,eQuote,202003,Y,IN,46793,40,2002,2002,Auto Home,N,Y,0,825-849,100/300,40-44,70-74
2160106067,Delta,N,PLRATING,202003,N,IN,46755,84,2010,2013,Auto Home,N,Y,0,850-874,250/500,25-29,60-64
2160107222,Delta,N,PLRATING,202003,N,IN,46805,3,2004,2008,Auto Home,N,Y,0,725-749,250/500,55-59,55-59
2160109000,Gamma,N,PLRATING,202003,N,IN,46701,84,2000,2015,Auto Home,N,Y,0,750-774,250/500,50-54,50-54
2160109184,Gamma,N,PLRATING,202003,N,IN,46701,84,2000,2015,Auto Home,N,Y,0,750-774,250/500,50-54,50-54
2160109416,Gamma,N,PLRATING,202003,N,IN,46723,94,2000,2000,Auto Home,N,N,0,750-774,100/300,70-74,75-79
2160203277,Gamma,N,PLRATING,202003,N,IN,46723,94,1996,2010,None,N,Y,0,775-799,100/300,70-74,70-74
2160309128,Beta,N,PLRATING,202003,N,IN,46902,34,2016,2016,None,N,N,0,600-624,100/300,20-24,20-24
2160400561,Gamma,N,PLRATING,202003,N,IN,46723,94,2007,2007,Auto Home,N,N,0,875-899,250/500,80-84,80-84
2160400728,Theta,N,PLRATING,202003,N,IN,46202,1,2011,2011,Auto Home,N,N,0,800-824,250/500,25-29,25-29
2160400815,Epsilon,N,eQuote,202003,N,IN,46113,30,2006,2008,Auto Home,N,Y,1,800-824,100/300,30-34,30-34
2160402256,Gamma,N,PLRATING,202003,N,IN,46818,3,1999,2008,None,N,Y,0,900-924,500 CSL,70-74,70-74
2160402483,Delta,N,PLRATING,202003,N,IN,46703,101,2011,2011,Auto Home,N,Y,0,625-649,100/300,45-49,45-49
2160402723,Beta,N,PLRATING,202003,N,IN,47006,92,2001,2012,None,N,Y,0,825-849,500/500,<20,55-59
2160403363,Theta,N,eQuote,202003,N,IN,46530,4,2013,2013,None,N,N,0,825-849,250/500,65-69,65-69
2160405296,Beta,N,PLRATING,202003,N,IN,47012,46,2014,2017,None,N,Y,0,700-724,100/300,20-24,25-29
2160405933,Beta,N,PLRATING,202003,N,IN,47348,12,1998,2004,None,N,Y,0,625-649,100/300,20-24,45-49
2160406619,Iota,N,PLRATING,202003,N,IN,47024,46,2000,2007,None,N,Y,0,550-574,25/50,<20,40-44
2160407028,Beta,Y,PLRATING,202003,Y,IN,46952,9,1996,1996,Auto Home,N,N,0,825-849,100/300,50-54,50-54
2160501911,Beta,N,PLRATING,202003,N,IN,46979,56,2004,2016,Auto Home,N,Y,0,625-649,100/300,<20,40-44
2160502103,Theta,N,eQuote,202003,N,IN,46773,3,2006,2009,Auto Home,N,Y,0,800-824,100/300,40-44,40-44
2160502644,Iota,N,PLRATING,202003,N,IN,47041,38,2009,2009,None,N,N,0,700-724,50/100,20-24,20-24
2160503008,Alpha,N,eQuote,202003,N,IN,46385,16,2014,2018,None,N,Y,0,825-849,500 CSL,40-44,40-44
2160503099,Beta,N,PLRATING,202003,N,IN,47331,104,2008,2010,None,N,Y,0,800-824,250/500,45-49,55-59
2160504066,Eta,Y,PLRATING,202003,N,IN,46750,57,2010,2012,Auto Home,N,Y,0,825-849,100/300,45-49,55-59
2160504462,Alpha,N,eQuote,202003,N,IN,46738,40,2001,2009,None,N,Y,0,525-549,100/300,20-24,45-49
2160505884,Beta,N,PLRATING,202003,N,IN,46760,84,2006,2012,None,N,Y,0,800-824,500 CSL,<20,45-49
2160506222,Gamma,N,eQuote,202003,N,IN,46507,42,2004,2015,None,N,Y,0,575-599,100/300,40-44,40-44
2160506892,Gamma,N,PLRATING,202003,N,IN,46723,84,2003,2008,Auto Home,N,Y,0,600-624,100/300,<20,35-39
2160506931,Beta,N,PLRATING,202003,N,IN,47012,46,1999,2014,None,N,Y,0,825-849,250/500,60-64,60-64
2160506933,Beta,N,PLRATING,202003,N,IN,47030,46,2000,2008,None,N,Y,0,650-674,100/300,<20,35-39
2160507561,Beta,N,PLRATING,202003,N,IN,46902,34,2000,2000,Auto Home,N,N,0,875-899,100/300,55-59,55-59
2160600126,Delta,N,PLRATING,202003,N,IN,46725,94,2014,2014,Auto Home,N,N,0,625-649,100/300,20-24,20-24
2160600808,Beta,N,PLRATING,202003,N,IN,46902,34,2013,2013,Auto Home,N,N,0,625-649,50/100,20-24,20-24
2160600995,Iota,N,PLRATING,202003,N,IN,47012,46,2012,2012,None,N,N,0,600-624,100/300,65-69,70-74
2160601099,Beta,N,PLRATING,202003,N,IN,47030,46,1997,2011,None,N,Y,0,575-599,100/300,<20,40-44
2160602183,Alpha,N,eQuote,202003,N,IN,46835,3,2007,2007,Auto Home,N,Y,0,725-749,100/300,25-29,30-34
2160602313,Beta,N,PLRATING,202003,N,IN,46143,62,2011,2014,None,N,Y,0,600-624,100/300,70-74,70-74
2160602664,Theta,N,PLRATING,202003,N,IN,46032,51,2012,2012,Auto Home,N,N,0,600-624,100/300,25-29,25-29
2160602754,Theta,Y,PLRATING,202003,N,IN,46032,51,2016,2016,Auto Home,N,N,0,600-624,100/300,25-29,25-29
2160603538,Gamma,N,PLRATING,202003,N,IN,46701,84,2001,2001,None,N,N,0,850-874,100/300,45-49,45-49
2160603570,Eta,N,PLRATING,202003,N,IN,46122,54,2007,2007,None,N,N,0,500-524,100/300,25-29,25-29
2160604274,Eta,N,PLRATING,202003,N,IN,46783,57,2005,2009,Auto Home,N,Y,0,800-824,100/300,60-64,65-69
2160604919,Gamma,N,PLRATING,202003,N,IN,46774,3,1996,2009,Auto Home,N,Y,0,625-649,100/300,<20,50-54
2160604952,Beta,N,PLRATING,202003,Y,IN,46936,56,2000,2005,None,N,Y,0,650-674,100/300,50-54,50-54
2160606517,Beta,N,PLRATING,202003,N,IN,47012,46,2012,2016,None,N,Y,0,625-649,100/300,35-39,40-44
2160607144,Theta,N,PLRATING,202003,N,IN,46239,95,2012,2012,None,N,N,0,575-599,100/300,35-39,35-39
2160607187,Beta,N,PLRATING,202003,Y,IN,47421,68,2006,2006,None,N,N,0,450-474,100/300,30-34,30-34
2160608500,Beta,N,PLRATING,202003,Y,IN,47374,37,2009,2009,None,N,N,0,No History,50/100,<20,<20
2160608679,Eta,N,PLRATING,202003,N,IN,46750,57,2003,2016,None,N,Y,0,850-874,250/500,55-59,55-59
2160609367,Theta,N,PLRATING,202003,N,IN,46229,1,2006,2006,None,N,N,0,No History,250/500,<20,<20
2160700683,Beta,N,PLRATING,202003,N,IN,46901,34,2010,2016,Auto Home,N,Y,0,600-624,50/100,30-34,35-39
2160700886,Theta,Y,eQuote,202003,N,IN,46845,3,2011,2011,Auto Home,N,N,0,800-824,250/500,60-64,60-64
2160701110,Beta,N,PLRATING,202003,N,IN,47446,68,2001,2018,None,N,Y,0,825-849,100/300,60-64,65-69
2160701708,Beta,N,PLRATING,202003,N,IN,46970,72,1999,2011,Auto Home,N,Y,0,700-724,100/300,65-69,65-69
2160701731,Theta,N,PLRATING,202003,N,IN,46140,52,2002,2008,Auto Home,N,Y,0,700-724,250/500,65-69,65-69
2160701744,Beta,N,eQuote,202003,Y,IN,46280,30,2003,2003,None,N,N,0,525-549,100/300,<20,50-54
2160701950,Beta,N,PLRATING,202003,Y,IN,46902,34,2000,2000,None,N,N,0,450-474,100/300,35-39,35-39
